1109,-0.06976881623268127,-0.003988236188888494,-0.0016700029373168945,-2.637505531311035e-05,0.0001666247844696045,0.00021147727966308594,0.0005786120891571045,0.0003846287727355402,-0.0006768703460693359,0.0017539262771607,-0.0018239319324493963,0.0009053647518157959,0.0006324648857116699,-0.00013521313667297363,0.00011780858039855957,-0.0008848011493682861,0.000804662704467829,7.2121620177667545e-06,0.0003452003002167303,-0.0015585720539093018,0.001955896615982,-0.0026354193687438965,0.0025911033153533936,-0.0008416175842284601,-0.00120383501052862,0.0015729069709777832,-0.0007683336734771729,-0.0015820562839508612,0.0017116069793702282,-0.001325219869613703,0.0012153387069702148,0.0017177164554595947,-0.0043168663978576105,0.0027641057968139093,-0.00018641352653503418,0.0006463527679443359,-0.002826899290084839,0.0030636191368103027,-0.0015485882759094238,-0.00010040402412414551,0.0010893344879150946,-0.0023536980152131237,0.0015622973442078192,-0.00029718875885009766,0.00022643804550170898,-0.0003998875617980957,-0.0002366900444031872,7.301568984996454e-05,0.0
957,-0.04417300224304199,-0.003993809223174993,-0.0010468065738677979,-0.0015491843223572332,0.0015306174755096436,-0.00151261687278742,0.0011240839958189808,-0.0013379454612730823,0.0004324316978454035,0.0013653635978699286,-0.0020414888858796276,0.0012876391410828192,-0.00013256072998041324,0.0009953677654265802,-0.00085410475730896,-0.00046846270561223813,-0.0002091526985167902,0.0005611181259155273,0.0008527934551239014,-0.0006249547004699152,0.0004918277263640802,-0.001063376665115412,0.00011655688285833188,-6.127357482910156e-05,-8.985400199890137e-05,0.0008975267410277765,-0.0007520318031309925,-0.0007363557815551758,0.0007714927196501575,-0.0009536147117613636,0.0009838342666625977,0.000830531120300293,-0.0018104910850524902,0.0009327232837677002,0.00022318959236139468,0.0001499950885772705,-0.0006968080997467041,0.0004970729351043146,-0.00012806057929987125,-3.686547279363461e-05,0.00033664703369140625,-0.0005729496479033869,9.283423423772641e-05,7.364153861999512e-05,1.0788440704290192e-05,-4.1365623474121094e-05,-7.4803829193115234e-06,-5.960464477483551e-06,0.0
1102,-0.04540872573852539,-0.03432881832122803,-0.026053249835968018,-0.01988917589187622,-0.015092194080352783,-0.011816263198852539,-0.009334981441497803,-0.007646381855010986,-0.006017565727233887,-0.00501394271850597,-0.0043184757232664905,-0.0036486387252807617,-0.0032944679260253906,-0.0027509331703186035,-0.0024933218955993652,-0.0022469162940979004,-0.002032160758972168,-0.0018772482872009277,-0.0016286969184875488,-0.0014615654945373535,-0.0013168156147003174,-0.0012924671173095703,-0.0012100040912628174,-0.0011191964149475098,-0.0009632408618927002,-0.000848084688186701,-0.0008353292942047119,-0.0008107125759123646,-0.0007044374942780096,-0.0006521046161652166,-0.0005753338336944025,-0.0005159378051757812,-0.0005078911781311035,-0.0004055500030518133,-0.0003731250762938898,-0.0003269314765930176,-0.00029903650283807925,-0.00023680925369268246,-0.00021505355834960938,-0.00018918514251708984,-0.00014343857765203305,-0.00013968348503107242,-0.00010401010513300113,-8.14795494080145e-05,-5.695223808294125e-05,-4.4196844100841126e-05,-2.899765968333856e-05,-1.8715858459361634e-05,0.0
361,-0.10071569681167603,-0.0025082528591156006,0.000649034976959173,0.0002792775630952038,-0.000632703304290827,0.002262949943542536,-0.003146111965179499,-0.0002173781394957941,0.003932863473892156,-0.003724545240402166,0.0004232525825499933,0.0016161501407622736,-0.0035812556743620716,0.0015107095241546076,0.001798033714294378,-0.0008046329021452747,-0.004884898662567194,0.008657634258270264,-0.004279047250747681,0.0008763670921326239,0.0005619525909423828,-0.002934783697128296,0.0005371272563933771,-0.0014576613903045654,0.0015272498130798895,-0.0003676414489746094,0.002752512693405096,-0.006087064743041992,0.004762202501296997,-0.0013561546802521307,-0.0006735324859618586,0.0004163682460784912,-0.0008082687854766846,0.00032451748847955875,0.0012741088867188055,-0.001209020614623968,-0.0010552704334260143,0.0018837153911591131,-0.0002568364143371027,4.786252975458316e-05,-0.000855177640914917,-0.0006567835807800848,0.0004776120185853161,0.0005798637866973877,3.814697265619449e-05,-6.115436553949527e-05,-0.0007605254650115967,-0.00013759732246398926,0.0
988,-0.013362526893615723,-0.012522101402282715,-0.011516273021697998,-0.012237191200256348,-0.01065438985824585,-0.01300656795501709,-0.012752711772918701,-0.015344977378845215,-0.0122452974319458,-0.01229846477508545,-0.012536287307739258,-0.013721942901611328,-0.010206520557403564,-0.008048415184020996,-0.00873488187789917,-0.006463408470153809,-0.006998926401138306,-0.0060523152351379395,-0.004476785659790095,-0.003709852695464977,-0.004492908716201782,-0.0034468173980713446,-0.0012466907501220703,-0.002913743257522583,-0.0029199719429016113,-0.0019686222076416016,-0.0014152526855469305,0.0007060766220093329,-0.0037293732166290283,-8.848309516906738e-05,-0.0026802718639373224,-0.00042456388473521844,0.00044918060302739926,0.001203536987304632,-0.0031516253948211115,0.0005592703819274902,-0.0011853277683258057,0.0006355345249176025,-0.0007260441780089777,0.0008649826049804132,-0.0009613931179046076,-0.0004082024097443182,0.001153111457824707,-0.0019464492797851007,0.0011588633060454767,-0.00026994943618779965,0.0013071298599244274,-0.002082854509353693,0.0
1219,-0.093303382396698,-0.034327149391174316,-0.016535967588424683,-0.014106243848800715,-0.005429267883300726,-0.00614476203918457,-0.004323035478591919,-0.004088878631591797,-0.0013940334320067804,-0.0008218288421631414,-0.0032976865768432617,-0.0008714497089385986,-0.0012338757514953058,0.0002928674221037708,-0.0018855929374693714,-0.0005233287811279852,-0.0007770657539367121,-2.6166439056396484e-05,0.00026854872703546695,-0.00030234456062316895,0.0008130073547363836,-0.001225888729095459,-0.00020137429237371274,-0.0004566013813018799,0.00023987889289855957,0.0005095601081848145,-0.000657647848129217,-0.00043898820877080746,-0.00010761618614196777,-9.518861770629883e-05,-7.939338684082031e-05,0.00033995509147644043,-0.0003763139247894287,0.0003063678741455078,7.006525993347168e-05,0.0002818107604980469,-0.00030937790870666504,0.00013396143913269043,-3.001093864440918e-05,-0.00012490153312688657,0.00010129809379583188,-0.00017341971397399902,1.9818544387817383e-05,-2.9414892196655273e-05,2.199411392211914e-05,-2.9772520065307617e-05,-1.6093254089355469e-06,-4.798173904418945e-06,0.0
1713,-0.013791322708129883,-0.012727737426757812,-0.011289119720458984,-0.012185752391815186,-0.00998389720916748,-0.009874999523162842,-0.00911402702331543,-0.008704960346221924,-0.0075116753578186035,-0.006810307502746582,-0.007003068923950195,-0.005938470363616943,-0.0057070255279541016,-0.00474393367767334,-0.004850149154663086,-0.004234433174133301,-0.004305541515350342,-0.003468751907348633,-0.0034183263778686523,-0.0028493404388427734,-0.0026337504386901855,-0.0026746392250061035,-0.0024303793907165527,-0.0023012161254882812,-0.0019536614418029785,-0.0016945600509643555,-0.0017663836479187012,-0.0015582442283630371,-0.0015259981155395508,-0.0012846589088439941,-0.0011275410652160645,-0.001043081283569336,-0.0009146332740783691,-0.0007961392402648926,-0.0007163882255554199,-0.0005788207054138184,-0.0005980134010314941,-0.0004636049270629883,-0.0003960132598876953,-0.00039267539978027344,-0.0002701878547668457,-0.0002606511116027832,-0.0001939535140991211,-0.00015807151794433594,-0.0001074075698852539,-8.803606033325195e-05,-5.352497100830078e-05,-3.5643577575683594e-05,0.0
1515,-0.03195732831954956,-0.03980892896652222,-0.03218132257461548,-0.02298140525817871,-0.01850837469100952,-0.01604461669921875,-0.010196983814239613,-0.0047612786293028675,-0.009460747241973877,-0.005752086639404297,0.0012778043746948242,-0.004785358905792236,-0.005100220441818293,-0.0009910762310028076,-0.0017435252666472834,-0.007377356290817316,0.005375206470489613,-0.0025227069854736883,-0.005955249071121216,0.003232747316360529,-0.005502790212631226,0.00042250752449030093,0.002542465925216675,-0.006646782159805298,0.0004564523696899414,-0.003036409616470337,-0.0008470118045806885,-0.0008490681648253839,0.0002448856830596924,0.004565358161926214,-0.0036909282207489014,-0.001685023307800293,0.00022447109222406558,0.00112670660018932,-0.0006794631481170654,-0.0006305575370789684,-0.0014121532440184992,-0.003138333559036255,1.558661460876465e-05,0.005669444799423218,-0.0026779770851135254,-0.0008394420146941584,-0.0005919039249420166,0.0008799433708189808,0.0019465088844300427,-0.001420289278030451,-0.000582277774810791,-0.00035253167152410336,0.0
494,-0.017558157444000244,-0.015006005764007568,-0.017429471015930176,-0.014646351337432861,-0.013830304145812988,-0.011829257011413574,-0.011449575424194336,-0.011913299560546875,-0.009973585605621338,-0.007450401782989502,-0.00856637954711914,-0.0054901838302612305,-0.0060155391693115234,-0.0072174072265625,-0.0021666884422302246,-0.004278719425201527,-0.004618406295776256,-0.0006043314933776855,-0.002533853054046631,-0.003046691417694092,-0.0019297599792480469,-0.0003527402877807617,-0.0021482110023498535,-0.0016279816627502441,-0.0017110109329223633,0.0006362795829772949,-0.0018537342548369806,-0.0014391541481019177,0.001035302877426203,-0.00013068318367009946,-0.0025477707386016846,0.00016757845878612176,-0.0005020499229431152,-7.680058479309082e-05,-0.002455204725265503,-0.0008864104747772217,0.0030057132244110107,-0.001091539859771784,2.1517276763971527e-05,0.0006282329559326172,-0.0008405745029450018,-0.00023874640464777164,0.0003732144832610529,1.9192695617731292e-05,-0.00018218159675603696,0.00019472837448120117,9.85264778137207e-05,0.00011727213859558105,0.0
148,-0.08485287427902222,-0.03167790174484253,-0.01454538106918335,-0.00917816162109375,-0.0059010982513427734,-0.004983425140380859,-0.0040528178215026855,-0.003674298524856623,-0.0027420520782469593,-0.0024307072162628174,-0.0024141371250153143,-0.0018571317195891779,-0.001841276884079035,-0.0011287331581115723,-0.0012296438217163086,-0.0010714828968048096,-0.0009037852287291925,-0.0009020864963532049,-0.0005457699298859198,-0.00045740604400629215,-0.00023043155670166016,-0.000531613826751709,-0.0005169212818146307,-0.0003922581672667902,-0.00032016634941101074,-7.906556129455566e-05,-0.00026416778564453125,-0.0003337264060974121,-0.0001812279224395752,-0.00025653839111328125,-8.58604907989502e-05,-5.513429641729184e-05,-0.0002153515815733753,1.3113021850030826e-06,-3.409385681152344e-05,-3.55243682860773e-05,-0.00010403990745549985,6.765127182006836e-06,-4.2438507080022614e-05,-4.3392181396484375e-05,-8.046627044733246e-06,-6.964802742009946e-05,-2.002716064447574e-05,-1.773238182067871e-05,-1.8477439880371094e-06,-1.156330108637027e-05,-8.016824722290039e-06,-3.1888484954833984e-06,0.0
